"source_type","record_id","title","category","publish_date","url","document_url","venue","location","content"
"document","doc-25571","GECRqtr12021","Published document","2021-01-11","https://esterotoday.com/gecrqtr12021/","https://esterotoday.com/wp-content/uploads/2021/01/GECRqtr12021.pdf","","","GECRqtr12021 GECRqtr12021"
"document","doc-25556","Financials Nov. 2020 b","Published document","2021-01-05","https://esterotoday.com/financials-nov-2020-b/","https://esterotoday.com/wp-content/uploads/2021/01/Financials-Nov.-2020-b.pdf","","","Financials Nov. 2020 b Financials Nov. 2020 b"
"document","doc-25552","FinancialsDec2020","Published document","2021-01-05","https://esterotoday.com/financialsdec2020/","https://esterotoday.com/wp-content/uploads/2021/01/FinancialsDec2020.pdf","","","FinancialsDec2020 FinancialsDec2020"
"document","doc-25541","ECCLAgendaJan2021","Published document","2020-12-29","https://esterotoday.com/ecclagendajan2021/","https://esterotoday.com/wp-content/uploads/2020/12/ECCLAgendaJan2021.pdf","","","ECCLAgendaJan2021 ECCLAgendaJan2021"
"document","doc-25379","ECCLAgendaDec2020","Published document","2020-12-07","https://esterotoday.com/ecclagendadec2020/","https://esterotoday.com/wp-content/uploads/2020/12/ECCLAgendaDec2020.pdf","","","ECCLAgendaDec2020 ECCLAgendaDec2020"
"document","doc-25242","1450.26 CP Physician and Services flyer 2020 PRINT_","Published document","2020-11-23","https://esterotoday.com/1450-26-cp-physician-and-services-flyer-2020-print_/","https://esterotoday.com/wp-content/uploads/2020/11/1450.26-CP-Physician-and-Services-flyer-2020-PRINT_.pdf","","","1450.26 CP Physician and Services flyer 2020 PRINT_ 1450.26 CP Physician and Services flyer 2020 PRINT_"
"document","doc-25233","December Virtual HLC 2020","Published document","2020-11-20","https://esterotoday.com/december-virtual-hlc-2020/","https://esterotoday.com/wp-content/uploads/2020/11/December-Virtual-HLC-2020.pdf","","","December Virtual HLC 2020 December Virtual HLC 2020"
"document","doc-25204","GECRNov2020","Published document","2020-11-13","https://esterotoday.com/gecrnov2020/","https://esterotoday.com/wp-content/uploads/2020/11/GECRNov2020.pdf","","","GECRNov2020 GECRNov2020"
"document","doc-25201","FinancialsNov2020","Published document","2020-11-10","https://esterotoday.com/financialsnov2020/","https://esterotoday.com/wp-content/uploads/2020/11/FinancialsNov2020.pdf","","","FinancialsNov2020 FinancialsNov2020"
"document","doc-25197","Veterans Day Home Base 2020 editedJGrev","Published document","2020-11-09","https://esterotoday.com/veterans-day-home-base-2020-editedjgrev/","https://esterotoday.com/wp-content/uploads/2020/11/Veterans-Day-Home-Base-2020-editedJGrev.pdf","","","Veterans Day Home Base 2020 editedJGrev Veterans Day Home Base 2020 editedJGrev"
"document","doc-25184","AgendaNov2020","Published document","2020-11-06","https://esterotoday.com/agendanov2020/","https://esterotoday.com/wp-content/uploads/2020/11/AgendaNov2020.pdf","","","AgendaNov2020 AgendaNov2020"
"document","doc-25048","Octfinancials2020","Published document","2020-10-15","https://esterotoday.com/octfinancials2020/","https://esterotoday.com/wp-content/uploads/2020/10/Octfinancials2020.pdf","","","Octfinancials2020 Octfinancials2020"
"document","doc-25045","ECCLMinutesOct2020","Published document","2020-10-15","https://esterotoday.com/ecclminutesoct2020-2/","https://esterotoday.com/wp-content/uploads/2020/10/ECCLMinutesOct2020.pdf","","","ECCLMinutesOct2020 ECCLMinutesOct2020"
"document","doc-25011","Who-is-the-ECCL","Published document","2020-10-05","https://esterotoday.com/who-is-the-eccl/","https://esterotoday.com/wp-content/uploads/2020/10/Who-is-the-ECCL.pdf","","","Who-is-the-ECCL Who-is-the-ECCL"
"document","doc-25007","ECCLAgendaOct2020","Published document","2020-10-05","https://esterotoday.com/ecclagendaoct2020/","https://esterotoday.com/wp-content/uploads/2020/10/ECCLAgendaOct2020.pdf","","","ECCLAgendaOct2020 ECCLAgendaOct2020"
"document","doc-24876","Women’s Health Series October 2020","Published document","2020-09-23","https://esterotoday.com/womens-health-series-october-2020/","https://esterotoday.com/wp-content/uploads/2020/09/Womens-Health-Series-October-2020.pdf","","","Women’s Health Series October 2020 Women's Health Series October 2020"
"document","doc-24874","October Virtual HLC Calendar 2020","Published document","2020-09-23","https://esterotoday.com/october-virtual-hlc-calendar-2020/","https://esterotoday.com/wp-content/uploads/2020/09/October-Virtual-HLC-Calendar-2020.pdf","","","October Virtual HLC Calendar 2020 October Virtual HLC Calendar 2020"
"document","doc-24512","ECCL – Who are they","Published document","2020-09-10","https://esterotoday.com/eccl-who-are-they/","https://esterotoday.com/wp-content/uploads/2020/09/ECCL-Who-are-they.pdf","","","ECCL – Who are they ECCL - Who are they"
"document","doc-24421","AgendaSept2020","Published document","2020-09-08","https://esterotoday.com/agendasept2020/","https://esterotoday.com/wp-content/uploads/2020/09/AgendaSept2020.pdf","","","AgendaSept2020 AgendaSept2020"
"document","doc-24317","AugustFinancials 2020","Published document","2020-09-03","https://esterotoday.com/augustfinancials-2020/","https://esterotoday.com/wp-content/uploads/2020/09/AugustFinancials-2020.pdf","","","AugustFinancials 2020 AugustFinancials 2020"
"document","doc-24111","September 2020 LHCP","Published document","2020-08-26","https://esterotoday.com/september-2020-lhcp/","https://esterotoday.com/wp-content/uploads/2020/08/September-2020-LHCP.pdf","","","September 2020 LHCP September 2020 LHCP"
"document","doc-24061","GECRAug 2020E","Published document","2020-08-24","https://esterotoday.com/gecraug-2020e/","https://esterotoday.com/wp-content/uploads/2020/08/GECRAug-2020E.pdf","","","GECRAug 2020E GECRAug 2020E"
"document","doc-23762","FinancialsJuly2020","Published document","2020-08-11","https://esterotoday.com/financialsjuly2020/","https://esterotoday.com/wp-content/uploads/2020/08/FinancialsJuly2020.pdf","","","FinancialsJuly2020 FinancialsJuly2020"
"document","doc-23682","AgendaAug2020","Published document","2020-08-07","https://esterotoday.com/agendaaug2020/","https://esterotoday.com/wp-content/uploads/2020/08/AgendaAug2020.pdf","","","AgendaAug2020 AgendaAug2020"
"document","doc-23635","StudentsSouthZone","Published document","2020-08-05","https://esterotoday.com/more-students-equals-more-schools-needed-in-south-lee-county/studentssouthzone/","https://esterotoday.com/wp-content/uploads/2020/08/StudentsSouthZone.pdf","","","StudentsSouthZone StudentsSouthZone"
"document","doc-23412","Healthy Life Center Virtual Class Calendar August PRINT","Published document","2020-07-24","https://esterotoday.com/healthy-life-center-virtual-class-calendar-august-print/","https://esterotoday.com/wp-content/uploads/2020/07/Healthy-Life-Center-Virtual-Class-Calendar-August-PRINT.pdf","","","Healthy Life Center Virtual Class Calendar August PRINT Healthy Life Center Virtual Class Calendar August PRINT"
"document","doc-23025","July2020financials","Published document","2020-07-10","https://esterotoday.com/july2020financials/","https://esterotoday.com/wp-content/uploads/2020/07/July2020financials.pdf","","","July2020financials July2020financials"
"document","doc-22921","AgendaJuly2020","Published document","2020-07-03","https://esterotoday.com/agendajuly2020/","https://esterotoday.com/wp-content/uploads/2020/07/AgendaJuly2020.pdf","","","AgendaJuly2020 AgendaJuly2020"
"document","doc-22190","Healthy Life Center Virtual Class Calendar July Proof 5","Published document","2020-06-17","https://esterotoday.com/healthy-life-center-virtual-class-calendar-july-proof-5/","https://esterotoday.com/wp-content/uploads/2020/06/Healthy-Life-Center-Virtual-Class-Calendar-July-Proof-5.pdf","","","Healthy Life Center Virtual Class Calendar July Proof 5 Healthy Life Center Virtual Class Calendar July Proof 5"
"document","doc-22121","AntibodyBloodDonation","Published document","2020-06-12","https://esterotoday.com/join-us-for-the-lee-health-coconut-point-blood-drive/antibodyblooddonation/","https://esterotoday.com/wp-content/uploads/2020/06/AntibodyBloodDonation.pdf","","","AntibodyBloodDonation AntibodyBloodDonation"
"document","doc-22010","FinancialsJune2020","Published document","2020-06-05","https://esterotoday.com/financialsjune2020/","https://esterotoday.com/wp-content/uploads/2020/06/FinancialsJune2020.pdf","","","FinancialsJune2020 FinancialsJune2020"
"document","doc-21960","AgendaJune2020","Published document","2020-06-02","https://esterotoday.com/agendajune2020/","https://esterotoday.com/wp-content/uploads/2020/06/AgendaJune2020.pdf","","","AgendaJune2020 AgendaJune2020"
"document","doc-21792","financialsMay2020","Published document","2020-05-08","https://esterotoday.com/financialsmay2020/","https://esterotoday.com/wp-content/uploads/2020/05/financialsMay2020.pdf","","","financialsMay2020 financialsMay2020"
"document","doc-21678","Healthy Life Center Virtual Class Calendar proof 4","Published document","2020-04-20","https://esterotoday.com/healthy-life-center-virtual-class-calendar-proof-4/","https://esterotoday.com/wp-content/uploads/2020/04/Healthy-Life-Center-Virtual-Class-Calendar-proof-4.pdf","","","Healthy Life Center Virtual Class Calendar proof 4 Healthy Life Center Virtual Class Calendar proof 4"
"document","doc-21670","Online-BiddingInstructions Breaking Par","Published document","2020-04-20","https://esterotoday.com/online-biddinginstructions-breaking-par/","https://esterotoday.com/wp-content/uploads/2020/04/Online-BiddingInstructions-Breaking-Par.pdf","","","Online-BiddingInstructions Breaking Par Online-BiddingInstructions Breaking Par"
"document","doc-21633","FinancialsApril2020","Published document","2020-04-06","https://esterotoday.com/financialsapril2020/","https://esterotoday.com/wp-content/uploads/2020/04/FinancialsApril2020.pdf","","","FinancialsApril2020 FinancialsApril2020"
"document","doc-21632","Mar2020Financials","Published document","2020-04-06","https://esterotoday.com/mar2020financials/","https://esterotoday.com/wp-content/uploads/2020/04/Mar2020Financials.pdf","","","Mar2020Financials Mar2020Financials"
"document","doc-21631","Feb 2020 financials","Published document","2020-04-06","https://esterotoday.com/feb-2020-financials/","https://esterotoday.com/wp-content/uploads/2020/04/Feb-2020-financials.pdf","","","Feb 2020 financials Feb 2020 financials"
"document","doc-21605","GECRMar2020","Published document","2020-03-27","https://esterotoday.com/gecrmar2020/","https://esterotoday.com/wp-content/uploads/2020/03/GECRMar2020.pdf","","","GECRMar2020 GECRMar2020"
"document","doc-21589","EM Covid-19 letter","Published document","2020-03-27","https://esterotoday.com/em-covid-19-letter/","https://esterotoday.com/wp-content/uploads/2020/03/EM-Covid-19-letter.pdf","","","EM Covid-19 letter EM Covid-19 letter"
"document","doc-21528","ECCL Mailing Original","Published document","2020-03-09","https://esterotoday.com/eccl-mailing-original/","https://esterotoday.com/wp-content/uploads/2020/03/ECCL-Mailing-Original.pdf","","","ECCL Mailing Original ECCL Mailing Original"
"document","doc-21516","AgendaMar2020","Published document","2020-03-04","https://esterotoday.com/agendamar2020/","https://esterotoday.com/wp-content/uploads/2020/03/AgendaMar2020.pdf","","","AgendaMar2020 AgendaMar2020"
"document","doc-21429","Are We Doing Enough – No","Published document","2020-02-27","https://esterotoday.com/are-we-doing-enough-no/","https://esterotoday.com/wp-content/uploads/2020/02/Are-We-Doing-Enough-No.pdf","","","Are We Doing Enough – No Are We Doing Enough - No"
"document","doc-21405","project clean up","Published document","2020-02-18","https://esterotoday.com/project-clean-up/","https://esterotoday.com/wp-content/uploads/2020/02/project-clean-up.pdf","","","project clean up project clean up"
"document","doc-21400","ECCLMeetingSummaryFeb2020","Published document","2020-02-17","https://esterotoday.com/ecclmeetingsummaryfeb2020/","https://esterotoday.com/wp-content/uploads/2020/02/ECCLMeetingSummaryFeb2020.pdf","","","ECCLMeetingSummaryFeb2020 ECCLMeetingSummaryFeb2020"
"document","doc-21397","ECCLPresentationFeb2020","Published document","2020-02-17","https://esterotoday.com/ecclpresentationfeb2020/","https://esterotoday.com/wp-content/uploads/2020/02/ECCLPresentationFeb2020.pdf","","","ECCLPresentationFeb2020 ECCLPresentationFeb2020"
"document","doc-21396","Planning-for-the-Future-A-summary-report","Published document","2020-02-15","https://esterotoday.com/planning-for-the-future-a-summary-report/","https://esterotoday.com/wp-content/uploads/2020/02/Planning-for-the-Future-A-summary-report.pdf","","","Planning-for-the-Future-A-summary-report Planning-for-the-Future-A-summary-report"
"document","doc-21378","ECCLAgendaFeb2020","Published document","2020-02-05","https://esterotoday.com/ecclagendafeb2020/","https://esterotoday.com/wp-content/uploads/2020/02/ECCLAgendaFeb2020.pdf","","","ECCLAgendaFeb2020 ECCLAgendaFeb2020"
"document","doc-21191","Release Mentoring","Published document","2020-01-21","https://esterotoday.com/release-mentoring/","https://esterotoday.com/wp-content/uploads/2020/01/Release-Mentoring.pdf","","","Release Mentoring Release Mentoring"
"document","doc-21169","GECRJan2020","Published document","2020-01-15","https://esterotoday.com/gecrjan2020/","https://esterotoday.com/wp-content/uploads/2020/01/GECRJan2020.pdf","","","GECRJan2020 GECRJan2020"
"document","doc-21167","Jan-2020-monthly-meeting-final","Published document","2020-01-13","https://esterotoday.com/jan-2020-monthly-meeting-final/","https://esterotoday.com/wp-content/uploads/2020/01/Jan-2020-monthly-meeting-final.pdf","","","Jan-2020-monthly-meeting-final Jan-2020-monthly-meeting-final"
"document","doc-21165","ECCLReportJan2020","Published document","2020-01-13","https://esterotoday.com/ecclreportjan2020/","https://esterotoday.com/wp-content/uploads/2020/01/ECCLReportJan2020.pdf","","","ECCLReportJan2020 ECCLReportJan2020"
"document","doc-20996","AgendaJan2020","Published document","2020-01-02","https://esterotoday.com/agendajan2020-2/","https://esterotoday.com/wp-content/uploads/2020/01/AgendaJan2020-1.pdf","","","AgendaJan2020 AgendaJan2020"
"document","doc-20992","AgendaJan2020","Published document","2020-01-02","https://esterotoday.com/agendajan2020/","https://esterotoday.com/wp-content/uploads/2020/01/AgendaJan2020.pdf","","","AgendaJan2020 AgendaJan2020"
"document","doc-20894","ECCLReportDec2019","Published document","2019-12-18","https://esterotoday.com/ecclreportdec2019/","https://esterotoday.com/wp-content/uploads/2019/12/ECCLReportDec2019.pdf","","","ECCLReportDec2019 ECCLReportDec2019"
"document","doc-20889","PresentationDec2019","Published document","2019-12-16","https://esterotoday.com/presentationdec2019/","https://esterotoday.com/wp-content/uploads/2019/12/PresentationDec2019.pdf","","","PresentationDec2019 PresentationDec2019"
"document","doc-20880","12-16-19 -Impacted Wetlands CPA 2019-00001 Adoption","Published document","2019-12-16","https://esterotoday.com/12-16-19-impacted-wetlands-cpa-2019-00001-adoption/","https://esterotoday.com/wp-content/uploads/2019/12/12-16-19-Impacted-Wetlands-CPA-2019-00001-Adoption.pdf","","","12-16-19 -Impacted Wetlands CPA 2019-00001 Adoption 12-16-19 -Impacted Wetlands CPA 2019-00001 Adoption"
"document","doc-20853","Dec2019Financials","Published document","2019-12-11","https://esterotoday.com/dec2019financials/","https://esterotoday.com/wp-content/uploads/2019/12/Dec2019Financials.pdf","","","Dec2019Financials Dec2019Financials"
"document","doc-20833","AgendaDec2019","Published document","2019-12-10","https://esterotoday.com/agendadec2019/","https://esterotoday.com/wp-content/uploads/2019/12/AgendaDec2019.pdf","","","AgendaDec2019 AgendaDec2019"
"document","doc-20731","Empowering Students for Success","Published document","2019-11-26","https://esterotoday.com/empowering-students-for-success-2/","https://esterotoday.com/wp-content/uploads/2019/11/Empowering-Students-for-Success.pdf","","","Empowering Students for Success Empowering Students for Success"
"document","doc-20671","HLC December 2019 Calendar","Published document","2019-11-22","https://esterotoday.com/hlc-december-2019-calendar-2/","https://esterotoday.com/wp-content/uploads/2019/11/HLC-December-2019-Calendar-1.pdf","","","HLC December 2019 Calendar HLC December 2019 Calendar"
"document","doc-20670","HLC December 2019 Calendar","Published document","2019-11-22","https://esterotoday.com/hlc-december-2019-calendar/","https://esterotoday.com/wp-content/uploads/2019/11/HLC-December-2019-Calendar.pdf","","","HLC December 2019 Calendar HLC December 2019 Calendar"
"document","doc-20650","PresentationNov2019JGrev","Published document","2019-11-13","https://esterotoday.com/presentationnov2019jgrev/","https://esterotoday.com/wp-content/uploads/2019/11/PresentationNov2019JGrev.pdf","","","PresentationNov2019JGrev PresentationNov2019JGrev"
"document","doc-20646","Blood Mobile Nov.19","Published document","2019-11-12","https://esterotoday.com/blood-mobile-nov-19/","https://esterotoday.com/wp-content/uploads/2019/11/Blood-Mobile-Nov.19.pdf","","","Blood Mobile Nov.19 Blood Mobile Nov.19"
"document","doc-20643","FinancialsNov2019","Published document","2019-11-11","https://esterotoday.com/financialsnov2019/","https://esterotoday.com/wp-content/uploads/2019/11/FinancialsNov2019.pdf","","","FinancialsNov2019 FinancialsNov2019"
"document","doc-20639","ECCLReportNov2019","Published document","2019-11-11","https://esterotoday.com/ecclreportnov2019/","https://esterotoday.com/wp-content/uploads/2019/11/ECCLReportNov2019.pdf","","","ECCLReportNov2019 ECCLReportNov2019"
"document","doc-20628","Conservation 2020 Program Overview_ECCL_11.8.2019","Published document","2019-11-11","https://esterotoday.com/conservation-2020-program-overview_eccl_11-8-2019/","https://esterotoday.com/wp-content/uploads/2019/11/Conservation-2020-Program-Overview_ECCL_11.8.2019.pdf","","","Conservation 2020 Program Overview_ECCL_11.8.2019 Conservation 2020 Program Overview_ECCL_11.8.2019"
"document","doc-20551","AgendaNov2019","Published document","2019-10-31","https://esterotoday.com/agendanov2019/","https://esterotoday.com/wp-content/uploads/2019/10/AgendaNov2019.pdf","","","AgendaNov2019 AgendaNov2019"
"document","doc-20509","PresentationOct2019","Published document","2019-10-21","https://esterotoday.com/presentationoct2019/","https://esterotoday.com/wp-content/uploads/2019/10/PresentationOct2019.pdf","","","PresentationOct2019 PresentationOct2019"
"document","doc-20506","ECCLReportOct2019","Published document","2019-10-21","https://esterotoday.com/ecclreportoct2019/","https://esterotoday.com/wp-content/uploads/2019/10/ECCLReportOct2019.pdf","","","ECCLReportOct2019 ECCLReportOct2019"
"document","doc-20468","Shadow_Wood_Flier_2019","Published document","2019-10-15","https://esterotoday.com/4th-annual-an-evening-under-the-shadow-wood/shadow_wood_flier_2019/","https://esterotoday.com/wp-content/uploads/2019/10/Shadow_Wood_Flier_2019.pdf","","","Shadow_Wood_Flier_2019 Shadow_Wood_Flier_2019"
"document","doc-20381","AgendaOct2019","Published document","2019-10-04","https://esterotoday.com/agendaoct2019-2/","https://esterotoday.com/wp-content/uploads/2019/10/AgendaOct2019-1.pdf","","","AgendaOct2019 AgendaOct2019"
"document","doc-20376","FinancialsOct2019","Published document","2019-10-04","https://esterotoday.com/financialsoct2019/","https://esterotoday.com/wp-content/uploads/2019/10/FinancialsOct2019.pdf","","","FinancialsOct2019 FinancialsOct2019"
"document","doc-20364","AgendaOct2019","Published document","2019-10-03","https://esterotoday.com/agendaoct2019/","https://esterotoday.com/wp-content/uploads/2019/10/AgendaOct2019.pdf","","","AgendaOct2019 AgendaOct2019"
"document","doc-20307","Sep 2019 monthly meeting","Published document","2019-09-16","https://esterotoday.com/sep-2019-monthly-meeting/","https://esterotoday.com/wp-content/uploads/2019/09/Sep-2019-monthly-meeting.pdf","","","Sep 2019 monthly meeting Sep 2019 monthly meeting"
"document","doc-20257","AgendaSept2019","Published document","2019-09-09","https://esterotoday.com/agendasept2019/","https://esterotoday.com/wp-content/uploads/2019/09/AgendaSept2019.pdf","","","AgendaSept2019 AgendaSept2019"
"document","doc-20255","Sept2019financials","Published document","2019-09-09","https://esterotoday.com/sept2019financials/","https://esterotoday.com/wp-content/uploads/2019/09/Sept2019financials.pdf","","","Sept2019financials Sept2019financials"
"document","doc-19952","ECCLReportAug2019","Published document","2019-08-12","https://esterotoday.com/ecclreportaug2019/","https://esterotoday.com/wp-content/uploads/2019/08/ECCLReportAug2019.pdf","","","ECCLReportAug2019 ECCLReportAug2019"
"document","doc-19944","Aug2019Presentation","Published document","2019-08-12","https://esterotoday.com/aug2019presentation/","https://esterotoday.com/wp-content/uploads/2019/08/Aug2019Presentation.pdf","","","Aug2019Presentation Aug2019Presentation"
"document","doc-19861","AgendaAug2019","Published document","2019-08-06","https://esterotoday.com/agendaaug2019-3/","https://esterotoday.com/wp-content/uploads/2019/08/AgendaAug2019-2.pdf","","","AgendaAug2019 AgendaAug2019"
"document","doc-19860","AgendaAug2019","Published document","2019-08-06","https://esterotoday.com/agendaaug2019-2/","https://esterotoday.com/wp-content/uploads/2019/08/AgendaAug2019-1.pdf","","","AgendaAug2019 AgendaAug2019"
"document","doc-19859","AgendaAug2019","Published document","2019-08-06","https://esterotoday.com/agendaaug2019/","https://esterotoday.com/wp-content/uploads/2019/08/AgendaAug2019.pdf","","","AgendaAug2019 AgendaAug2019"
"document","doc-19845","FinancialsAug2019","Published document","2019-08-05","https://esterotoday.com/financialsaug2019/","https://esterotoday.com/wp-content/uploads/2019/08/FinancialsAug2019.pdf","","","FinancialsAug2019 FinancialsAug2019"
"document","doc-19634","ECCLReportJuly2019","Published document","2019-07-22","https://esterotoday.com/ecclreportjuly2019/","https://esterotoday.com/wp-content/uploads/2019/07/ECCLReportJuly2019.pdf","","","ECCLReportJuly2019 ECCLReportJuly2019"
"document","doc-18729","ECCL-Member Approved Bylaws-Approved 7.12.19 Final","Published document","2019-07-13","https://esterotoday.com/eccl-member-approved-bylaws-approved-7-12-19-final/","https://esterotoday.com/wp-content/uploads/2019/07/ECCL-Member-Approved-Bylaws-Approved-7.12.19-Final.pdf","","","ECCL-Member Approved Bylaws-Approved 7.12.19 Final ECCL-Member Approved Bylaws-Approved 7.12.19 Final"
"document","doc-18723","June2019ECCLReportAttachments","Published document","2019-07-10","https://esterotoday.com/june2019ecclreportattachments/","https://esterotoday.com/wp-content/uploads/2019/07/June2019ECCLReportAttachments.pdf","","","June2019ECCLReportAttachments June2019ECCLReportAttachments"
"document","doc-18722","June2019ECCLReport","Published document","2019-07-10","https://esterotoday.com/june2019ecclreport/","https://esterotoday.com/wp-content/uploads/2019/07/June2019ECCLReport.pdf","","","June2019ECCLReport June2019ECCLReport"
"document","doc-18721","AgendaJune2019","Published document","2019-07-10","https://esterotoday.com/agendajune2019/","https://esterotoday.com/wp-content/uploads/2019/07/AgendaJune2019.pdf","","","AgendaJune2019 AgendaJune2019"
"document","doc-18719","AgendaJuly2019","Published document","2019-07-10","https://esterotoday.com/agendajuly2019/","https://esterotoday.com/wp-content/uploads/2019/07/AgendaJuly2019.pdf","","","AgendaJuly2019 AgendaJuly2019"
"document","doc-18715","FinancialsJune2019","Published document","2019-07-08","https://esterotoday.com/financialsjune2019/","https://esterotoday.com/wp-content/uploads/2019/07/FinancialsJune2019.pdf","","","FinancialsJune2019 FinancialsJune2019"
"document","doc-18712","FinancialsJuly2019","Published document","2019-07-08","https://esterotoday.com/financialsjuly2019/","https://esterotoday.com/wp-content/uploads/2019/07/FinancialsJuly2019.pdf","","","FinancialsJuly2019 FinancialsJuly2019"
"document","doc-18232","2016JuneEDR","Published document","2019-06-18","https://esterotoday.com/2016juneedr-2/","https://esterotoday.com/wp-content/uploads/2019/06/2016JuneEDR-2.pdf","","","2016JuneEDR 2016JuneEDR"
"document","doc-18224","2016Q1Report","Published document","2019-06-18","https://esterotoday.com/2016q1report/","https://esterotoday.com/wp-content/uploads/2019/06/2016Q1Report.pdf","","","2016Q1Report 2016Q1Report"
"document","doc-18204","EDRApr2017","Published document","2019-06-18","https://esterotoday.com/edrapr2017/","https://esterotoday.com/wp-content/uploads/2019/06/EDRApr2017.pdf","","","EDRApr2017 EDRApr2017"
"document","doc-18203","EDRApr2015","Published document","2019-06-18","https://esterotoday.com/edrapr2015/","https://esterotoday.com/wp-content/uploads/2019/06/EDRApr2015.pdf","","","EDRApr2015 EDRApr2015"
"document","doc-18202","EDRApr2014","Published document","2019-06-18","https://esterotoday.com/edrapr2014/","https://esterotoday.com/wp-content/uploads/2019/06/EDRApr2014.pdf","","","EDRApr2014 EDRApr2014"
"document","doc-18201","2016NovEDR","Published document","2019-06-18","https://esterotoday.com/2016novedr/","https://esterotoday.com/wp-content/uploads/2019/06/2016NovEDR.pdf","","","2016NovEDR 2016NovEDR"
"document","doc-18200","2016JuneEDR-1","Published document","2019-06-18","https://esterotoday.com/2016juneedr-1/","https://esterotoday.com/wp-content/uploads/2019/06/2016JuneEDR-1.pdf","","","2016JuneEDR-1 2016JuneEDR-1"
"document","doc-18199","2016JuneEDR","Published document","2019-06-18","https://esterotoday.com/2016juneedr/","https://esterotoday.com/wp-content/uploads/2019/06/2016JuneEDR.pdf","","","2016JuneEDR 2016JuneEDR"
"document","doc-18198","2016DecEDRb","Published document","2019-06-18","https://esterotoday.com/2016decedrb/","https://esterotoday.com/wp-content/uploads/2019/06/2016DecEDRb.pdf","","","2016DecEDRb 2016DecEDRb"
"document","doc-18197","2016AugEDR","Published document","2019-06-18","https://esterotoday.com/2016augedr/","https://esterotoday.com/wp-content/uploads/2019/06/2016AugEDR.pdf","","","2016AugEDR 2016AugEDR"
"document","doc-18196","EDRSeptember2018","Published document","2019-06-18","https://esterotoday.com/edrseptember2018/","https://esterotoday.com/wp-content/uploads/2019/06/EDRSeptember2018.pdf","","","EDRSeptember2018 EDRSeptember2018"
"document","doc-18195","EDRSept2015","Published document","2019-06-18","https://esterotoday.com/edrsept2015/","https://esterotoday.com/wp-content/uploads/2019/06/EDRSept2015.pdf","","","EDRSept2015 EDRSept2015"
"document","doc-18194","EDRSept2014","Published document","2019-06-18","https://esterotoday.com/edrsept2014/","https://esterotoday.com/wp-content/uploads/2019/06/EDRSept2014.pdf","","","EDRSept2014 EDRSept2014"
"document","doc-18193","EDRSep2017","Published document","2019-06-18","https://esterotoday.com/edrsep2017/","https://esterotoday.com/wp-content/uploads/2019/06/EDRSep2017.pdf","","","EDRSep2017 EDRSep2017"
"document","doc-18192","EDROctober2018","Published document","2019-06-18","https://esterotoday.com/edroctober2018/","https://esterotoday.com/wp-content/uploads/2019/06/EDROctober2018.pdf","","","EDROctober2018 EDROctober2018"
"document","doc-18191","EDROct2017","Published document","2019-06-18","https://esterotoday.com/edroct2017-2/","https://esterotoday.com/wp-content/uploads/2019/06/EDROct2017.pdf","","","EDROct2017 EDROct2017"
"document","doc-18190","EDROct2015","Published document","2019-06-18","https://esterotoday.com/edroct2015/","https://esterotoday.com/wp-content/uploads/2019/06/EDROct2015.pdf","","","EDROct2015 EDROct2015"
"document","doc-18189","EDROct2014","Published document","2019-06-18","https://esterotoday.com/edroct2014/","https://esterotoday.com/wp-content/uploads/2019/06/EDROct2014.pdf","","","EDROct2014 EDROct2014"
"document","doc-18188","EDRNovember2018","Published document","2019-06-18","https://esterotoday.com/edrnovember2018/","https://esterotoday.com/wp-content/uploads/2019/06/EDRNovember2018.pdf","","","EDRNovember2018 EDRNovember2018"
"document","doc-18187","EDRNov2017","Published document","2019-06-18","https://esterotoday.com/edrnov2017/","https://esterotoday.com/wp-content/uploads/2019/06/EDRNov2017.pdf","","","EDRNov2017 EDRNov2017"
"document","doc-18186","EDRNov2015-1","Published document","2019-06-18","https://esterotoday.com/edrnov2015-1/","https://esterotoday.com/wp-content/uploads/2019/06/EDRNov2015-1.pdf","","","EDRNov2015-1 EDRNov2015-1"
"document","doc-18185","EDRNov2015","Published document","2019-06-18","https://esterotoday.com/edrnov2015/","https://esterotoday.com/wp-content/uploads/2019/06/EDRNov2015.pdf","","","EDRNov2015 EDRNov2015"
"document","doc-18184","EDRNov2014","Published document","2019-06-18","https://esterotoday.com/edrnov2014/","https://esterotoday.com/wp-content/uploads/2019/06/EDRNov2014.pdf","","","EDRNov2014 EDRNov2014"
"document","doc-18183","EDRMay2017","Published document","2019-06-18","https://esterotoday.com/edrmay2017/","https://esterotoday.com/wp-content/uploads/2019/06/EDRMay2017.pdf","","","EDRMay2017 EDRMay2017"
"document","doc-18182","EDRMay2014","Published document","2019-06-18","https://esterotoday.com/edrmay2014/","https://esterotoday.com/wp-content/uploads/2019/06/EDRMay2014.pdf","","","EDRMay2014 EDRMay2014"
"document","doc-18181","EDRMarch2019","Published document","2019-06-18","https://esterotoday.com/edrmarch2019/","https://esterotoday.com/wp-content/uploads/2019/06/EDRMarch2019.pdf","","","EDRMarch2019 EDRMarch2019"
"document","doc-18180","EDRMarch2015","Published document","2019-06-18","https://esterotoday.com/edrmarch2015/","https://esterotoday.com/wp-content/uploads/2019/06/EDRMarch2015.pdf","","","EDRMarch2015 EDRMarch2015"
